ticket_id,department,category,priority,status,open_date,resolution_days,agent_id,satisfaction_score,resolution_date,sla_target_days,sla_met
TKT_09415,Facilities,Software,Critical,Open,2025-08-15,25.0,AGT_002,1.0,2025-09-09,1,0
TKT_09416,Finance,Network,Low,Escalated,2025-01-19,8.0,AGT_032,,2025-01-27,14,1
TKT_09417,Finance,Payroll,Medium,Open,2025-05-03,10.0,AGT_050,,2025-05-13,7,0
TKT_09418,HR,Access,Critical,Resolved,2025-10-14,3.0,AGT_027,4.0,2025-10-17,1,0
TKT_09419,HR,Hardware,Medium,Escalated,2025-01-15,1.0,AGT_039,1.0,2025-01-16,7,1
TKT_09420,Facilities,Software,Medium,Open,2025-12-11,18.0,AGT_047,4.0,2025-12-29,7,0
TKT_09421,Operations,Maintenance,High,Resolved,2024-10-01,,AGT_046,3.0,,3,0
TKT_09422,IT,Network,Low,Open,2026-04-26,5.0,AGT_028,,2026-05-01,14,1
TKT_09423,HR,Network,Medium,Resolved,2025-11-12,2.0,AGT_023,2.0,2025-11-14,7,1
TKT_09424,IT,Access,Medium,Resolved,2024-11-04,13.0,AGT_030,,2024-11-17,7,0
TKT_09425,Finance,Access,Critical,Resolved,2025-11-29,21.0,AGT_031,5.0,2025-12-20,1,0
TKT_09426,IT,Access,Low,Escalated,2024-11-05,30.0,AGT_026,,2024-12-05,14,0
TKT_09427,Facilities,Hardware,Medium,Resolved,2025-11-16,27.0,AGT_021,4.0,2025-12-13,7,0
TKT_09428,Facilities,Network,Medium,Resolved,2024-12-02,11.0,AGT_020,5.0,2024-12-13,7,0
TKT_09429,Facilities,Network,Critical,Resolved,2026-01-06,28.0,AGT_014,,2026-02-03,1,0
TKT_09430,HR,Hardware,Critical,Resolved,2026-01-22,17.0,AGT_037,5.0,2026-02-08,1,0
TKT_09431,IT,Hardware,Medium,Resolved,2024-06-02,25.0,AGT_023,4.0,2024-06-27,7,0
TKT_09432,Facilities,Access,Critical,Open,2024-10-26,23.0,AGT_039,3.0,2024-11-18,1,0
TKT_09433,Finance,Hardware,Medium,Resolved,2026-03-05,18.0,AGT_011,2.0,2026-03-23,7,0
TKT_09434,IT,Hardware,Medium,Resolved,2024-10-29,20.0,AGT_036,,2024-11-18,7,0
TKT_09435,HR,Maintenance,Medium,Resolved,2024-10-22,26.0,AGT_037,2.0,2024-11-17,7,0
TKT_09436,Finance,Hardware,Critical,Resolved,2025-02-08,16.0,AGT_007,4.0,2025-02-24,1,0
TKT_09437,Facilities,Maintenance,Medium,Open,2024-07-18,23.0,AGT_017,2.0,2024-08-10,7,0
TKT_09438,IT,Access,Critical,Resolved,2025-05-19,11.0,AGT_028,1.0,2025-05-30,1,0
TKT_09439,Facilities,Network,Critical,Open,2026-04-15,20.0,AGT_016,5.0,2026-05-05,1,0
TKT_09440,Operations,Maintenance,Critical,Resolved,2025-03-30,9.0,AGT_049,1.0,2025-04-08,1,0
TKT_09441,IT,Onboarding,Critical,Resolved,2025-11-09,30.0,AGT_005,,2025-12-09,1,0
TKT_09442,Facilities,Access,High,Resolved,2025-08-21,10.0,AGT_011,4.0,2025-08-31,3,0
TKT_09443,Operations,Network,Critical,Escalated,2024-12-28,8.0,AGT_042,2.0,2025-01-05,1,0
TKT_09444,Facilities,Software,High,Resolved,2025-12-20,29.0,AGT_050,4.0,2026-01-18,3,0
TKT_09445,Operations,Software,Low,Resolved,2026-05-28,8.0,AGT_019,3.0,2026-06-05,14,1
TKT_09446,Facilities,Payroll,High,Resolved,2024-06-29,12.0,AGT_022,,2024-07-11,3,0
TKT_09447,Operations,Software,Critical,Escalated,2024-08-22,7.0,AGT_044,,2024-08-29,1,0
TKT_09448,HR,Software,Critical,Open,2025-02-03,17.0,AGT_016,,2025-02-20,1,0
TKT_09449,Finance,Network,Critical,Resolved,2024-11-14,9.0,AGT_017,,2024-11-23,1,0
TKT_09450,Finance,Hardware,High,Open,2024-10-04,14.0,AGT_030,3.0,2024-10-18,3,0
TKT_09451,HR,Hardware,Medium,Open,2024-07-12,7.0,AGT_017,,2024-07-19,7,1
TKT_09452,Facilities,Software,High,Resolved,2025-12-21,29.0,AGT_038,1.0,2026-01-19,3,0
TKT_09453,Finance,Payroll,High,Resolved,2024-10-12,26.0,AGT_046,4.0,2024-11-07,3,0
TKT_09454,IT,Hardware,Medium,Resolved,2024-12-26,10.0,AGT_044,3.0,2025-01-05,7,0
TKT_09455,HR,Payroll,Low,Open,2026-01-15,,AGT_005,3.0,,14,0
TKT_09456,Finance,Software,Medium,Open,2025-07-05,23.0,AGT_005,4.0,2025-07-28,7,0
TKT_09457,Operations,Software,Critical,Escalated,2026-01-22,11.0,AGT_026,2.0,2026-02-02,1,0
TKT_09458,Facilities,Software,Critical,Resolved,2025-06-27,15.0,AGT_003,2.0,2025-07-12,1,0
TKT_09459,Finance,Access,High,Escalated,2026-02-28,6.0,AGT_047,2.0,2026-03-06,3,0
TKT_09460,Facilities,Hardware,Critical,Resolved,2026-05-15,,AGT_033,,,1,0
TKT_09461,IT,Software,Medium,Resolved,2025-07-10,10.0,AGT_017,,2025-07-20,7,0
TKT_09462,Finance,Network,Critical,Resolved,2025-03-17,7.0,AGT_044,4.0,2025-03-24,1,0
TKT_09463,Finance,Network,Critical,Resolved,2024-09-07,21.0,AGT_030,1.0,2024-09-28,1,0
TKT_09464,IT,Maintenance,High,Resolved,2024-11-14,6.0,AGT_035,,2024-11-20,3,0
TKT_09465,Operations,Software,Low,Resolved,2026-04-25,26.0,AGT_044,2.0,2026-05-21,14,0
TKT_09466,HR,Hardware,High,Escalated,2024-06-25,8.0,AGT_008,4.0,2024-07-03,3,0
TKT_09467,Finance,Network,Medium,Resolved,2026-01-31,23.0,AGT_036,5.0,2026-02-23,7,0
TKT_09468,Operations,Software,Critical,Open,2025-07-31,19.0,AGT_011,,2025-08-19,1,0
TKT_09469,Operations,Network,Critical,Resolved,2025-06-03,11.0,AGT_010,2.0,2025-06-14,1,0
TKT_09470,Finance,Access,Critical,Open,2025-02-07,,AGT_011,4.0,,1,0
TKT_09471,Facilities,Network,Medium,Resolved,2024-09-24,9.0,AGT_014,,2024-10-03,7,0
TKT_09472,IT,Software,Medium,Resolved,2025-08-04,,AGT_042,,,7,0
TKT_09473,Facilities,Onboarding,Low,Escalated,2025-11-16,18.0,AGT_046,1.0,2025-12-04,14,0
TKT_09474,Finance,Network,Medium,Resolved,2026-01-08,1.0,AGT_018,,2026-01-09,7,1
TKT_09475,Operations,Access,Low,Resolved,2024-11-26,,AGT_044,3.0,,14,0
TKT_09476,HR,Software,Critical,Resolved,2025-02-12,9.0,AGT_018,,2025-02-21,1,0
TKT_09477,Facilities,Payroll,Low,Escalated,2024-11-02,15.0,AGT_041,1.0,2024-11-17,14,0
TKT_09478,Finance,Access,Medium,Escalated,2025-03-24,18.0,AGT_037,5.0,2025-04-11,7,0
TKT_09479,IT,Onboarding,Low,Resolved,2025-06-12,9.0,AGT_019,,2025-06-21,14,1
TKT_09480,Finance,Software,Critical,Resolved,2025-06-04,14.0,AGT_018,3.0,2025-06-18,1,0
TKT_09481,Facilities,Maintenance,Critical,Resolved,2025-02-15,,AGT_030,5.0,,1,0
TKT_09482,Facilities,Hardware,Low,Resolved,2024-11-15,,AGT_043,5.0,,14,0
TKT_09483,IT,Payroll,High,Resolved,2026-01-25,16.0,AGT_020,4.0,2026-02-10,3,0
TKT_09484,HR,Onboarding,Medium,Escalated,2024-09-21,16.0,AGT_035,5.0,2024-10-07,7,0
TKT_09485,Operations,Maintenance,High,Escalated,2025-02-13,11.0,AGT_020,3.0,2025-02-24,3,0
TKT_09486,IT,Software,Low,Open,2026-03-02,,AGT_034,3.0,,14,0
TKT_09487,HR,Onboarding,Medium,Open,2025-06-07,,AGT_023,3.0,,7,0
TKT_09488,Facilities,Maintenance,Medium,Escalated,2025-10-11,26.0,AGT_043,5.0,2025-11-06,7,0
TKT_09489,Finance,Hardware,Medium,Resolved,2026-05-08,2.0,AGT_026,4.0,2026-05-10,7,1
TKT_09490,Finance,Onboarding,Medium,Resolved,2025-07-04,9.0,AGT_050,,2025-07-13,7,0
TKT_09491,HR,Maintenance,Low,Resolved,2024-11-16,,AGT_040,1.0,,14,0
TKT_09492,IT,Hardware,High,Resolved,2025-05-22,5.0,AGT_048,,2025-05-27,3,0
TKT_09493,HR,Onboarding,Low,Escalated,2025-12-03,30.0,AGT_020,2.0,2026-01-02,14,0
TKT_09494,IT,Payroll,Low,Resolved,2024-08-18,14.0,AGT_020,3.0,2024-09-01,14,1
TKT_09495,Finance,Network,Low,Escalated,2024-10-14,29.0,AGT_022,,2024-11-12,14,0
TKT_09496,Facilities,Payroll,Critical,Escalated,2025-08-10,2.0,AGT_006,1.0,2025-08-12,1,0
TKT_09497,Facilities,Software,Critical,Resolved,2024-08-25,,AGT_045,,,1,0
TKT_09498,HR,Hardware,High,Escalated,2025-12-21,20.0,AGT_017,,2026-01-10,3,0
TKT_09499,Finance,Payroll,Low,Open,2024-07-07,10.0,AGT_012,,2024-07-17,14,1
TKT_09500,Facilities,Onboarding,Medium,Open,2024-11-11,8.0,AGT_008,,2024-11-19,7,0
TKT_09501,Finance,Onboarding,Medium,Open,2025-12-07,20.0,AGT_041,2.0,2025-12-27,7,0
TKT_09502,Facilities,Payroll,Critical,Resolved,2025-09-14,9.0,AGT_024,1.0,2025-09-23,1,0
TKT_09503,IT,Maintenance,Medium,Escalated,2025-11-29,12.0,AGT_030,3.0,2025-12-11,7,0
TKT_09504,Operations,Payroll,Low,Resolved,2025-11-20,5.0,AGT_009,2.0,2025-11-25,14,1
TKT_09505,HR,Onboarding,Low,Escalated,2026-01-15,,AGT_040,4.0,,14,0
TKT_09506,Finance,Maintenance,Medium,Open,2026-02-25,25.0,AGT_048,,2026-03-22,7,0
TKT_09507,HR,Payroll,High,Escalated,2026-03-28,26.0,AGT_038,,2026-04-23,3,0
TKT_09508,IT,Network,Medium,Resolved,2024-06-16,13.0,AGT_006,,2024-06-29,7,0
TKT_09509,HR,Network,Low,Resolved,2024-06-25,20.0,AGT_017,,2024-07-15,14,0
TKT_09510,IT,Access,Low,Resolved,2025-11-05,,AGT_009,,,14,0
TKT_09511,Facilities,Hardware,High,Resolved,2025-10-21,,AGT_025,5.0,,3,0
TKT_09512,Operations,Software,High,Resolved,2026-01-22,20.0,AGT_046,2.0,2026-02-11,3,0
TKT_09513,Operations,Software,Medium,Open,2025-07-05,9.0,AGT_004,,2025-07-14,7,0
TKT_09514,Operations,Onboarding,Critical,Open,2024-10-26,4.0,AGT_031,,2024-10-30,1,0
TKT_09515,Finance,Hardware,Low,Resolved,2025-04-19,,AGT_005,2.0,,14,0
TKT_09516,Facilities,Access,High,Open,2026-03-27,8.0,AGT_015,,2026-04-04,3,0
TKT_09517,Operations,Access,Critical,Open,2025-07-27,20.0,AGT_013,2.0,2025-08-16,1,0
TKT_09518,Operations,Access,Medium,Resolved,2026-02-25,,AGT_038,4.0,,7,0
TKT_09519,Finance,Access,High,Escalated,2024-11-25,,AGT_006,1.0,,3,0
TKT_09520,Facilities,Hardware,Low,Open,2024-07-26,4.0,AGT_018,4.0,2024-07-30,14,1
TKT_09521,Finance,Hardware,High,Resolved,2025-09-08,,AGT_015,,,3,0
TKT_09522,IT,Payroll,Low,Resolved,2026-04-12,14.0,AGT_035,2.0,2026-04-26,14,1
TKT_09523,Finance,Hardware,Low,Open,2024-07-02,20.0,AGT_009,1.0,2024-07-22,14,0
TKT_09524,IT,Payroll,Critical,Resolved,2025-04-24,15.0,AGT_029,,2025-05-09,1,0
TKT_09525,Facilities,Payroll,Critical,Open,2025-07-01,4.0,AGT_026,3.0,2025-07-05,1,0
TKT_09526,Operations,Access,Low,Resolved,2025-12-24,14.0,AGT_019,4.0,2026-01-07,14,1
TKT_09527,Finance,Maintenance,Critical,Resolved,2025-07-29,15.0,AGT_043,1.0,2025-08-13,1,0
TKT_09528,Facilities,Payroll,Medium,Resolved,2024-09-13,,AGT_026,3.0,,7,0
TKT_09529,HR,Hardware,Medium,Escalated,2025-12-09,28.0,AGT_008,2.0,2026-01-06,7,0
TKT_09530,HR,Hardware,Critical,Resolved,2026-02-10,13.0,AGT_050,4.0,2026-02-23,1,0
TKT_09531,IT,Network,High,Resolved,2024-08-26,,AGT_009,,,3,0
TKT_09532,Facilities,Maintenance,Low,Resolved,2026-01-16,7.0,AGT_014,,2026-01-23,14,1
TKT_09533,Facilities,Access,High,Escalated,2025-01-11,16.0,AGT_047,4.0,2025-01-27,3,0
TKT_09534,HR,Access,Critical,Resolved,2025-10-27,29.0,AGT_039,2.0,2025-11-25,1,0
TKT_09535,Facilities,Onboarding,Low,Resolved,2024-06-14,11.0,AGT_023,2.0,2024-06-25,14,1
TKT_09536,Finance,Network,Medium,Resolved,2025-03-07,,AGT_021,4.0,,7,0
TKT_09537,Facilities,Access,Critical,Open,2025-05-06,13.0,AGT_017,5.0,2025-05-19,1,0
TKT_09538,Operations,Maintenance,Medium,Escalated,2024-11-07,20.0,AGT_024,4.0,2024-11-27,7,0
TKT_09539,Facilities,Hardware,Medium,Escalated,2024-12-25,5.0,AGT_048,3.0,2024-12-30,7,1
TKT_09540,Finance,Hardware,High,Escalated,2024-11-23,20.0,AGT_041,1.0,2024-12-13,3,0
TKT_09541,IT,Access,Critical,Resolved,2025-09-11,22.0,AGT_010,,2025-10-03,1,0
TKT_09542,Facilities,Network,Medium,Escalated,2026-02-01,26.0,AGT_022,3.0,2026-02-27,7,0
TKT_09543,Operations,Network,Medium,Resolved,2026-03-29,7.0,AGT_047,,2026-04-05,7,1
TKT_09544,HR,Hardware,High,Escalated,2025-10-02,13.0,AGT_037,,2025-10-15,3,0
TKT_09545,HR,Payroll,Low,Resolved,2026-04-04,23.0,AGT_050,3.0,2026-04-27,14,0
TKT_09546,HR,Payroll,Medium,Escalated,2024-10-01,8.0,AGT_008,5.0,2024-10-09,7,0
TKT_09547,HR,Access,Critical,Open,2024-09-03,29.0,AGT_014,1.0,2024-10-02,1,0
TKT_09548,Operations,Software,Low,Resolved,2025-09-06,1.0,AGT_029,2.0,2025-09-07,14,1
TKT_09549,IT,Maintenance,Medium,Resolved,2024-06-12,19.0,AGT_012,,2024-07-01,7,0
TKT_09550,Finance,Payroll,High,Escalated,2025-11-27,23.0,AGT_001,,2025-12-20,3,0
TKT_09551,Facilities,Onboarding,Low,Escalated,2024-12-15,,AGT_027,,,14,0
TKT_09552,Operations,Network,Critical,Open,2025-07-02,1.0,AGT_030,5.0,2025-07-03,1,1
TKT_09553,Facilities,Software,Medium,Resolved,2024-06-09,12.0,AGT_029,5.0,2024-06-21,7,0
TKT_09554,Finance,Maintenance,Low,Escalated,2025-07-05,1.0,AGT_041,5.0,2025-07-06,14,1
TKT_09555,HR,Hardware,Low,Resolved,2024-07-25,24.0,AGT_043,2.0,2024-08-18,14,0
TKT_09556,Operations,Maintenance,High,Resolved,2025-09-24,14.0,AGT_014,4.0,2025-10-08,3,0
TKT_09557,Operations,Software,Low,Resolved,2024-10-19,,AGT_004,,,14,0
TKT_09558,Operations,Access,Low,Resolved,2026-05-16,8.0,AGT_040,3.0,2026-05-24,14,1
TKT_09559,Finance,Hardware,High,Open,2024-11-04,30.0,AGT_044,2.0,2024-12-04,3,0
TKT_09560,Facilities,Hardware,Critical,Escalated,2025-04-12,16.0,AGT_030,3.0,2025-04-28,1,0
TKT_09561,HR,Access,Critical,Resolved,2026-02-15,,AGT_036,,,1,0
TKT_09562,IT,Hardware,Low,Escalated,2025-05-02,19.0,AGT_002,5.0,2025-05-21,14,0
TKT_09563,Operations,Access,Critical,Resolved,2024-07-30,20.0,AGT_016,5.0,2024-08-19,1,0
TKT_09564,HR,Onboarding,Medium,Resolved,2025-10-23,7.0,AGT_040,2.0,2025-10-30,7,1
TKT_09565,IT,Hardware,Low,Resolved,2026-04-27,13.0,AGT_040,2.0,2026-05-10,14,1
TKT_09566,Operations,Network,Low,Resolved,2025-12-22,25.0,AGT_047,3.0,2026-01-16,14,0
TKT_09567,Operations,Maintenance,Critical,Escalated,2025-12-31,23.0,AGT_014,,2026-01-23,1,0
TKT_09568,HR,Onboarding,High,Resolved,2025-03-09,3.0,AGT_017,,2025-03-12,3,1
TKT_09569,Facilities,Payroll,Medium,Resolved,2026-03-08,18.0,AGT_026,,2026-03-26,7,0
TKT_09570,HR,Maintenance,Critical,Resolved,2025-07-09,,AGT_036,1.0,,1,0
TKT_09571,IT,Maintenance,Critical,Resolved,2025-05-11,,AGT_026,5.0,,1,0
TKT_09572,Finance,Network,Critical,Resolved,2025-09-30,15.0,AGT_011,3.0,2025-10-15,1,0
TKT_09573,IT,Payroll,High,Resolved,2025-08-02,,AGT_004,3.0,,3,0
TKT_09574,Facilities,Hardware,Low,Resolved,2026-01-08,,AGT_046,4.0,,14,0
TKT_09575,IT,Network,Medium,Resolved,2025-12-08,28.0,AGT_031,,2026-01-05,7,0
TKT_09576,Operations,Network,Critical,Escalated,2024-07-24,8.0,AGT_022,1.0,2024-08-01,1,0
TKT_09577,Facilities,Onboarding,Low,Open,2025-02-28,6.0,AGT_014,,2025-03-06,14,1
TKT_09578,Facilities,Software,Critical,Open,2024-10-03,8.0,AGT_037,1.0,2024-10-11,1,0
TKT_09579,HR,Hardware,Medium,Open,2024-07-09,20.0,AGT_008,1.0,2024-07-29,7,0
TKT_09580,Finance,Access,Low,Resolved,2025-12-25,,AGT_039,,,14,0
TKT_09581,HR,Onboarding,High,Resolved,2025-04-23,26.0,AGT_006,1.0,2025-05-19,3,0
TKT_09582,Operations,Software,Low,Resolved,2025-05-01,28.0,AGT_049,5.0,2025-05-29,14,0
TKT_09583,Finance,Network,Critical,Escalated,2025-01-21,6.0,AGT_043,5.0,2025-01-27,1,0
TKT_09584,Finance,Access,Medium,Resolved,2025-10-22,16.0,AGT_041,3.0,2025-11-07,7,0
TKT_09585,Facilities,Access,Critical,Open,2025-05-24,29.0,AGT_038,,2025-06-22,1,0
TKT_09586,Finance,Software,Medium,Resolved,2026-01-16,,AGT_013,,,7,0
TKT_09587,Operations,Network,Low,Resolved,2024-11-01,,AGT_036,5.0,,14,0
TKT_09588,Facilities,Software,Critical,Resolved,2026-03-27,20.0,AGT_011,,2026-04-16,1,0
TKT_09589,Facilities,Network,Low,Resolved,2025-05-01,3.0,AGT_034,,2025-05-04,14,1
TKT_09590,Facilities,Software,High,Resolved,2024-12-18,9.0,AGT_044,4.0,2024-12-27,3,0
TKT_09591,IT,Software,Medium,Resolved,2025-07-07,6.0,AGT_037,1.0,2025-07-13,7,1
TKT_09592,Operations,Network,Low,Open,2026-03-01,25.0,AGT_006,5.0,2026-03-26,14,0
TKT_09593,HR,Onboarding,Medium,Open,2025-07-15,25.0,AGT_033,,2025-08-09,7,0
TKT_09594,HR,Maintenance,Low,Resolved,2025-05-26,6.0,AGT_047,4.0,2025-06-01,14,1
TKT_09595,HR,Hardware,Medium,Resolved,2024-12-30,,AGT_014,,,7,0
TKT_09596,Operations,Access,Low,Resolved,2026-05-27,8.0,AGT_047,4.0,2026-06-04,14,1
TKT_09597,HR,Maintenance,Low,Resolved,2024-11-06,11.0,AGT_021,2.0,2024-11-17,14,1
TKT_09598,HR,Onboarding,High,Open,2024-10-04,25.0,AGT_001,,2024-10-29,3,0
TKT_09599,Operations,Maintenance,Critical,Open,2025-03-31,27.0,AGT_029,,2025-04-27,1,0
TKT_09600,IT,Software,Medium,Open,2026-05-23,,AGT_016,4.0,,7,0
TKT_09601,Operations,Payroll,Critical,Resolved,2026-04-04,2.0,AGT_040,4.0,2026-04-06,1,0
TKT_09602,Facilities,Network,Low,Resolved,2025-12-20,6.0,AGT_033,,2025-12-26,14,1
TKT_09603,Facilities,Payroll,Critical,Open,2025-11-08,,AGT_020,4.0,,1,0
TKT_09604,Facilities,Network,Low,Open,2024-11-10,,AGT_035,,,14,0
TKT_09605,IT,Access,Medium,Escalated,2024-09-15,,AGT_041,2.0,,7,0
TKT_09606,HR,Software,High,Escalated,2025-07-17,27.0,AGT_021,3.0,2025-08-13,3,0
TKT_09607,HR,Access,Critical,Open,2026-03-15,26.0,AGT_022,4.0,2026-04-10,1,0
TKT_09608,HR,Access,High,Resolved,2025-04-30,8.0,AGT_001,,2025-05-08,3,0
TKT_09609,Operations,Network,High,Resolved,2024-11-25,23.0,AGT_024,,2024-12-18,3,0
TKT_09610,Facilities,Hardware,Critical,Resolved,2026-03-14,,AGT_003,3.0,,1,0
TKT_09611,IT,Network,Medium,Escalated,2026-01-19,21.0,AGT_026,5.0,2026-02-09,7,0
TKT_09612,IT,Onboarding,Low,Resolved,2025-05-13,2.0,AGT_033,4.0,2025-05-15,14,1
TKT_09613,Operations,Network,Medium,Open,2025-11-25,,AGT_008,,,7,0
TKT_09614,Finance,Access,Medium,Resolved,2026-01-26,1.0,AGT_023,5.0,2026-01-27,7,1
TKT_09615,Finance,Payroll,Critical,Resolved,2024-11-20,17.0,AGT_007,,2024-12-07,1,0
TKT_09616,Facilities,Payroll,Medium,Escalated,2025-09-21,22.0,AGT_044,3.0,2025-10-13,7,0
TKT_09617,Operations,Software,Low,Resolved,2025-05-24,18.0,AGT_006,4.0,2025-06-11,14,0
TKT_09618,IT,Access,High,Resolved,2026-01-08,13.0,AGT_017,,2026-01-21,3,0
TKT_09619,Facilities,Network,Medium,Open,2025-03-01,15.0,AGT_027,,2025-03-16,7,0
TKT_09620,Finance,Onboarding,Medium,Resolved,2026-03-16,17.0,AGT_009,,2026-04-02,7,0
TKT_09621,Operations,Network,Medium,Resolved,2025-02-22,20.0,AGT_030,3.0,2025-03-14,7,0
TKT_09622,Operations,Software,Medium,Resolved,2024-08-31,27.0,AGT_033,4.0,2024-09-27,7,0
TKT_09623,Facilities,Maintenance,Medium,Open,2024-08-23,25.0,AGT_022,1.0,2024-09-17,7,0
TKT_09624,Finance,Access,Critical,Resolved,2026-01-15,30.0,AGT_026,4.0,2026-02-14,1,0
TKT_09625,Finance,Hardware,Medium,Resolved,2024-09-10,17.0,AGT_050,5.0,2024-09-27,7,0
TKT_09626,IT,Onboarding,High,Resolved,2024-09-15,5.0,AGT_041,2.0,2024-09-20,3,0
TKT_09627,Operations,Hardware,High,Resolved,2025-02-17,7.0,AGT_027,2.0,2025-02-24,3,0
TKT_09628,Operations,Hardware,Low,Resolved,2026-02-15,,AGT_011,4.0,,14,0
TKT_09629,Operations,Hardware,Low,Resolved,2024-09-09,27.0,AGT_005,1.0,2024-10-06,14,0
TKT_09630,Finance,Access,High,Open,2026-01-26,20.0,AGT_031,,2026-02-15,3,0
TKT_09631,Finance,Onboarding,Medium,Resolved,2024-07-21,13.0,AGT_046,4.0,2024-08-03,7,0
TKT_09632,HR,Software,High,Escalated,2025-08-16,12.0,AGT_049,1.0,2025-08-28,3,0
TKT_09633,Facilities,Onboarding,Critical,Resolved,2025-10-09,,AGT_026,,,1,0
TKT_09634,Facilities,Access,High,Escalated,2024-06-06,25.0,AGT_011,5.0,2024-07-01,3,0
TKT_09635,IT,Access,High,Resolved,2024-08-15,,AGT_044,,,3,0
TKT_09636,Facilities,Maintenance,Medium,Resolved,2025-08-11,21.0,AGT_030,2.0,2025-09-01,7,0
TKT_09637,Facilities,Network,Low,Resolved,2026-05-21,15.0,AGT_046,,2026-06-05,14,0
TKT_09638,Facilities,Payroll,Critical,Escalated,2025-01-24,26.0,AGT_012,5.0,2025-02-19,1,0
TKT_09639,IT,Onboarding,High,Resolved,2024-07-28,5.0,AGT_020,5.0,2024-08-02,3,0
TKT_09640,Operations,Software,High,Resolved,2025-09-25,10.0,AGT_015,5.0,2025-10-05,3,0
TKT_09641,HR,Payroll,High,Resolved,2024-08-23,5.0,AGT_033,1.0,2024-08-28,3,0
TKT_09642,Operations,Payroll,Critical,Resolved,2024-12-29,,AGT_008,5.0,,1,0
TKT_09643,Facilities,Network,Low,Escalated,2026-05-12,15.0,AGT_020,1.0,2026-05-27,14,0
TKT_09644,IT,Maintenance,Low,Resolved,2024-08-31,13.0,AGT_018,,2024-09-13,14,1
TKT_09645,Finance,Maintenance,Critical,Resolved,2025-02-21,15.0,AGT_024,5.0,2025-03-08,1,0
TKT_09646,Facilities,Maintenance,Medium,Resolved,2025-05-20,7.0,AGT_027,3.0,2025-05-27,7,1
TKT_09647,IT,Software,High,Escalated,2025-04-27,14.0,AGT_023,,2025-05-11,3,0
TKT_09648,Finance,Payroll,Critical,Resolved,2024-06-21,8.0,AGT_006,2.0,2024-06-29,1,0
TKT_09649,Operations,Hardware,Medium,Resolved,2025-02-04,29.0,AGT_046,,2025-03-05,7,0
TKT_09650,Facilities,Software,Critical,Resolved,2025-09-17,4.0,AGT_018,2.0,2025-09-21,1,0
TKT_09651,IT,Hardware,Critical,Resolved,2025-09-30,2.0,AGT_038,1.0,2025-10-02,1,0
TKT_09652,Facilities,Payroll,Medium,Resolved,2025-04-04,30.0,AGT_039,5.0,2025-05-04,7,0
TKT_09653,Facilities,Access,Critical,Open,2025-12-06,21.0,AGT_029,,2025-12-27,1,0
TKT_09654,Finance,Maintenance,High,Resolved,2025-03-20,3.0,AGT_022,2.0,2025-03-23,3,1
TKT_09655,Finance,Maintenance,High,Open,2026-05-12,12.0,AGT_014,1.0,2026-05-24,3,0
TKT_09656,Facilities,Hardware,High,Resolved,2025-04-10,18.0,AGT_042,2.0,2025-04-28,3,0
TKT_09657,Facilities,Software,Low,Escalated,2026-05-21,30.0,AGT_003,5.0,2026-06-20,14,0
TKT_09658,Operations,Hardware,High,Escalated,2025-07-19,28.0,AGT_005,2.0,2025-08-16,3,0
TKT_09659,HR,Access,High,Resolved,2024-06-05,12.0,AGT_019,5.0,2024-06-17,3,0
TKT_09660,Operations,Access,Medium,Resolved,2025-03-11,10.0,AGT_017,4.0,2025-03-21,7,0
TKT_09661,Facilities,Onboarding,Critical,Resolved,2026-04-18,6.0,AGT_025,2.0,2026-04-24,1,0
TKT_09662,HR,Maintenance,High,Resolved,2025-08-29,,AGT_048,,,3,0
TKT_09663,Facilities,Onboarding,Low,Resolved,2026-02-01,,AGT_014,5.0,,14,0
TKT_09664,Finance,Maintenance,Low,Resolved,2026-01-01,18.0,AGT_016,3.0,2026-01-19,14,0
TKT_09665,Facilities,Hardware,Critical,Open,2025-02-15,1.0,AGT_035,4.0,2025-02-16,1,1
TKT_09666,Facilities,Network,Critical,Escalated,2024-09-01,21.0,AGT_017,3.0,2024-09-22,1,0
TKT_09667,Operations,Onboarding,Low,Resolved,2026-04-08,1.0,AGT_021,5.0,2026-04-09,14,1
TKT_09668,Operations,Maintenance,Low,Escalated,2025-08-08,11.0,AGT_021,4.0,2025-08-19,14,1
TKT_09669,HR,Payroll,Medium,Resolved,2025-04-30,15.0,AGT_019,5.0,2025-05-15,7,0
TKT_09670,Facilities,Hardware,Low,Resolved,2025-12-27,11.0,AGT_022,5.0,2026-01-07,14,1
TKT_09671,IT,Onboarding,Critical,Escalated,2024-09-11,2.0,AGT_001,1.0,2024-09-13,1,0
TKT_09672,HR,Maintenance,Medium,Open,2025-02-03,19.0,AGT_006,1.0,2025-02-22,7,0
TKT_09673,IT,Payroll,Low,Resolved,2024-12-20,,AGT_009,5.0,,14,0
TKT_09674,Operations,Hardware,Low,Open,2025-11-07,16.0,AGT_042,2.0,2025-11-23,14,0
TKT_09675,Operations,Onboarding,Medium,Resolved,2025-07-27,17.0,AGT_010,,2025-08-13,7,0
TKT_09676,IT,Onboarding,High,Resolved,2025-01-16,,AGT_009,1.0,,3,0
TKT_09677,HR,Onboarding,Low,Open,2025-11-19,24.0,AGT_005,4.0,2025-12-13,14,0
TKT_09678,HR,Access,High,Escalated,2024-12-27,17.0,AGT_040,,2025-01-13,3,0
